Country,Country_code,Year,Electricity,Net_income_per_cap,Children_out_school,GDP,GDP_per_cap,Fem_parliam,Renew_output,Renew_consum,Undernour,Poverty,2_G,3_G,Water,Unemp_male,Unemp_fem,Continent,Gini,Income_class,Internet,Life_exp,Population,Rural_pop,Urban_pop,Region
Czech_Republic,CZE,2012,100,0.844726239,0.432090014,2.08858E+11,19870.80121,22,9.303586466,12.80430031,,0,99.8,90.1,,6,8.2,Europe,26.1,High_income,73.43000782,78.07560976,10510785,26.803,73.197,Europe_and_Northern_America
Czech_Republic,CZE,2013,100,0.658903919,1.01346004,2.11686E+11,20133.16914,19.5,10.82341178,13.95619965,,0,99.8,90.3,,5.9,8.3,Europe,26.5,High_income,74.1104,78.17560976,10514272,26.71,73.29,Europe_and_Northern_America
Czech_Republic,CZE,2014,100,3.080127024,0.678449988,2.09359E+11,19890.91991,19.5,10.77841497,14.86079979,,0,99.8,98.4,,5.1,7.4,Europe,25.9,High_income,74.23171164,78.82439024,10525347,26.616,73.384,Europe_and_Northern_America
Czech_Republic,CZE,2015,100,6.194671467,0.190850005,1.88033E+11,17829.69832,20,11.40457054,14.84549999,,0,99.82,99,,4.2,6.1,Europe,25.9,High_income,75.6688387,78.57804878,10546059,26.523,73.477,Europe_and_Northern_America
Czech_Republic,CZE,2016,100,3.171822935,0.330790013,1.96272E+11,18575.23203,20,,14.78129959,,0,99.8,99.7,,3.4,4.7,Europe,25.4,High_income,76.4811987,79.02682927,10566332,26.43,73.57,Europe_and_Northern_America
Czech_Republic,CZE,2017,100,6.245695452,0.322809994,2.18629E+11,20636.19995,22,,14.46539974,,0,99.8,99.8,,2.3,3.6,Europe,24.9,High_income,78.71917285,78.97804878,10594438,26.325,73.675,Europe_and_Northern_America
Czech_Republic,CZE,2018,100,2.781031793,0.410930008,2.4895E+11,23419.73561,22,,14.72529984,,0,99.8,99.8,,1.8,2.8,Europe,25,High_income,80.68816754,79.02926829,10629928,26.208,73.792,Europe_and_Northern_America
Germany,DEU,2000,100,1.276753365,0.08326,1.94315E+12,23635.92922,30.94170404,6.198531223,3.700500011,,0,99,,100,7.6,8.3,Europe,28.8,High_income,,,,25.035,,Europe_and_Northern_America
Germany,DEU,2001,100,1.272081195,0.638639987,1.94411E+12,23607.88286,31.08108108,6.512444018,3.899699926,,0,99,,100,7.8,7.8,Europe,30.3,High_income,31.65093942,78.32926829,82349925,24.83,75.17,Europe_and_Northern_America
Germany,DEU,2002,100,-0.496358478,4.486929893,2.06862E+12,25077.72908,32.17247098,7.642700282,4.41260004,,0,99,,100,8.7,8.2,Europe,29.9,High_income,48.82,78.22926829,82488495,24.626,75.374,Europe_and_Northern_America
Germany,DEU,2003,100,-0.29641623,3.61074996,2.49613E+12,30243.57653,32.17247098,7.552977702,5.435500145,,0,99,,100,10.2,9.3,Europe,30,High_income,55.9,78.3804878,82534176,24.423,75.577,Europe_and_Northern_America
Germany,DEU,2004,100,3.244018015,2.701479912,2.80919E+12,34044.05363,32.75,9.267474493,6.344299793,,0,99,,100,11.3,10.1,Europe,30.4,High_income,64.73,78.6804878,82516260,24.221,75.779,Europe_and_Northern_America
Germany,DEU,2005,100,0.349452195,2.041340113,2.8458E+12,34507.36881,31.75895765,10.15021111,7.278900146,,0,99,,100,11.4,10.9,Europe,32.1,High_income,68.71,78.93170732,82469422,24.02,75.98,Europe_and_Northern_America
Germany,DEU,2006,100,4.747392785,1.969390035,2.9922E+12,36323.44774,31.59609121,11.32201311,8.594400406,,0,99,,100,10.3,10.2,Europe,31.3,High_income,72.16,79.13170732,82376451,23.821,76.179,Europe_and_Northern_America
Germany,DEU,2007,100,2.956593283,1.624439955,3.42123E+12,41587.2129,31.64763458,13.93800806,10.46510029,,0,99,,100,8.5,8.8,Europe,31.3,High_income,75.16,79.53414634,82266372,23.622,76.378,Europe_and_Northern_America
Germany,DEU,2008,100,-0.655636167,2.530139923,3.73003E+12,45427.15168,32.18954248,14.6992339,10.24629974,,0.2,99,80,100,7.4,7.7,Europe,31.1,High_income,78,79.73658537,82110097,23.425,76.575,Europe_and_Northern_America
Germany,DEU,2009,100,-3.998285839,2.931070089,3.39779E+12,41485.90165,32.79742765,16.07855368,10.71700001,,0,99,,100,8.1,7.3,Europe,30.5,High_income,79,79.83658537,81902307,23.229,76.771,Europe_and_Northern_America
Germany,DEU,2010,100,3.87407142,2.353019953,3.39635E+12,41531.9342,32.79742765,16.72707367,11.60599995,,0,99,,100,7.4,6.5,Europe,30.2,High_income,82,79.98780488,81776930,23.034,76.966,Europe_and_Northern_America
Germany,DEU,2011,100,5.849749844,2.451410055,3.74441E+12,46644.77603,32.90322581,20.38328272,12.54380035,,0,99,89,100,6,5.6,Europe,30.5,High_income,81.26999954,80.43658537,80274983,22.84,77.16,Europe_and_Northern_America
Germany,DEU,2012,100,-0.363864523,3.295180082,3.52734E+12,43858.36306,32.90322581,23.00045854,13.64190006,,0,99,90,100,5.6,5.2,Europe,30.9,High_income,82.34999847,80.53902439,80425823,22.83,77.17,Europe_and_Northern_America
Germany,DEU,2013,100,0.285967903,3.58946991,3.73274E+12,46285.76407,36.45007924,24.07254975,13.62769985,,0,99,92,100,5.5,4.9,Europe,31.1,High_income,84.17,80.4902439,80645605,22.82,77.18,Europe_and_Northern_America
Germany,DEU,2014,100,2.107224949,3.236010075,3.88392E+12,47959.99327,36.45007924,26.13009657,14.02470016,,0,99,92.5,100,5.3,4.6,Europe,30.9,High_income,86.19,81.0902439,80982500,22.81,77.19,Europe_and_Northern_America
Germany,DEU,2015,100,2.030246176,1.856850028,3.35624E+12,41086.72967,36.45007924,29.23177012,14.55029964,,0,99,95.7,100,5,4.2,Europe,31.7,High_income,87.58979935,80.64146341,81686611,22.8,77.2,Europe_and_Northern_America
Germany,DEU,2016,100,2.191148251,0.514289975,3.4675E+12,42107.51727,36.45007924,,14.24139977,,0,99,,100,4.5,3.7,Europe,31.9,High_income,84.16520664,80.9902439,82348669,22.776,77.224,Europe_and_Northern_America
Germany,DEU,2017,100,1.673163845,0.529299974,3.67351E+12,44442.77184,30.74753173,,15.21590042,,,99,,100,4.1,3.3,Europe,,High_income,84.3941537,80.99268293,82657002,22.739,77.261,Europe_and_Northern_America
Germany,DEU,2018,100,0.335045571,0.688939989,3.96183E+12,47787.16051,30.74753173,,15.79559994,,,99,,100,3.8,2.9,Europe,,High_income,87.03711209,80.89268293,82905782,22.688,77.312,Europe_and_Northern_America
Dominica,DMA,2000,80.96955109,,1.654899955,333470370.4,4787.801441,,41.55844156,11.03429985,,,,,,,,North_America,,Upper-middle_income,,,,34.735,,Latin_America_and_Caribbean
Dominica,DMA,2001,82.31006622,,7.192379951,340203703.7,4883.003024,18.75,33.37453646,9.385800362,3.7,,,,94,11.9,9.5,North_America,,Upper-middle_income,13.24522804,,69671,34.618,65.382,Latin_America_and_Caribbean
Dominica,DMA,2002,87.7,,5.557069778,333196296.3,4770.851894,18.75,44.93116395,13.57509995,4.1,,,,,,,North_America,,Upper-middle_income,18.42489277,76.59756098,69840,34.311,65.689,Latin_America_and_Caribbean
Dominica,DMA,2003,84.965065,,7.88560009,343311111.1,4897.308367,18.75,36.30573248,10.53810024,4.7,,,,,,,North_America,,Upper-middle_income,23.62041985,,70102,34.006,65.994,Latin_America_and_Caribbean
Dominica,DMA,2004,86.27719116,,9.637089729,367200000,5216.872434,19.35483871,29.48381452,11.53460026,5,,,,,,,North_America,,Upper-middle_income,30.31961309,,70387,33.701,66.299,Latin_America_and_Caribbean
Dominica,DMA,2005,87.57765198,,12.08216,364255555.6,5160.889141,12.90322581,23.52445194,10.77190018,5.4,,,,,,,North_America,,Upper-middle_income,38.54364326,,70580,33.399,66.601,Latin_America_and_Caribbean
Dominica,DMA,2006,88.86898041,,13.17236996,390251851.9,5518.4232,12.90322581,22.80557834,9.843799591,5,,,,,,,North_America,,Upper-middle_income,39.3981743,,70718,33.097,66.903,Latin_America_and_Caribbean
Dominica,DMA,2007,90.15726471,,16.91003036,421374074.1,5951.863413,16.12903226,17.5059952,8.630200386,4.6,,,,,,,North_America,,Upper-middle_income,40.27446301,,70797,32.797,67.203,Latin_America_and_Caribbean
Dominica,DMA,2008,90.9,,16.06616974,458188888.9,6468.944767,18.75,15.94427245,8.279700279,4.1,,,,,,,North_America,,Upper-middle_income,41.16,,70829,32.498,67.502,Latin_America_and_Caribbean
Dominica,DMA,2009,92.7496109,,8.637399673,489074074.1,6903.145806,14.28571429,17.300522,9.052399635,4.4,,,,,,,North_America,,Upper-middle_income,42.02,,70848,32.201,67.799,Latin_America_and_Caribbean
Dominica,DMA,2010,94.06615448,,,493825925.9,6967.364955,12.5,19.70006817,10.10459995,4.7,,90,0,,,,North_America,,Upper-middle_income,47.45,,70877,31.906,68.094,Latin_America_and_Caribbean
Dominica,DMA,2011,95.40458679,,1.17335999,501025925.9,7065.460372,12.5,29.66887417,13.6196003,4.9,,,,,,,North_America,,Upper-middle_income,48.6,,70912,31.611,68.389,Latin_America_and_Caribbean
Dominica,DMA,2012,96.76944733,,,485996296.3,6849.455933,12.5,22.32620321,11.14410019,5.1,,,,,,,North_America,,Upper-middle_income,49.8,,70954,31.315,68.685,Latin_America_and_Caribbean
Dominica,DMA,2013,98.15841675,,,498296296.3,7016.380071,12.5,25.54627697,11.39229965,5.2,,,,,,,North_America,,Upper-middle_income,51,,71019,31.018,68.982,Latin_America_and_Caribbean
Dominica,DMA,2014,99.56747437,,,520207407.4,7317.486143,12.90322581,20.79685061,9.796600342,5.1,,,0,,,,North_America,,Upper-middle_income,57.5,,71091,30.72,69.28,Latin_America_and_Caribbean
Dominica,DMA,2015,99.77677155,,,540737037,7597.288894,21.875,16.17578926,8.627599716,5.1,,94,60,,,,North_America,,Upper-middle_income,65,,71175,30.421,69.579,Latin_America_and_Caribbean
Dominica,DMA,2016,99.97296906,,0.956250012,576229629.6,8080.968623,21.875,,10.71020031,5,,95,95,,,,North_America,,Upper-middle_income,67.03,,71307,30.12,69.88,Latin_America_and_Caribbean
Dominica,DMA,2017,100,,,519837037,7274.517731,25,,9.656700134,5.3,,95,95,,,,North_America,,Upper-middle_income,69.61966879,,71460,29.819,70.181,Latin_America_and_Caribbean
Dominica,DMA,2018,100,,,551074074.1,7693.771453,25,,8.167099953,,,,,,,,North_America,,Upper-middle_income,,,71626,29.517,70.483,Latin_America_and_Caribbean
Denmark,DNK,2000,100,1.766325396,0.070479997,1.64159E+11,30743.54768,37.4301676,15.45502455,10.71619987,,0,,,100,4,5,Europe,23.8,High_income,,,,14.9,,Europe_and_Northern_America
Denmark,DNK,2001,100,1.093660702,0.153070003,1.64791E+11,30751.65435,,15.49471229,11.10439968,,,,,100,3.6,4.8,Europe,,High_income,42.95752472,76.79268293,5358783,14.85,85.15,Europe_and_Northern_America
Denmark,DNK,2002,100,0.283737012,0.139349997,1.78635E+11,33228.69354,37.98882682,17.28052536,11.84640026,,,,,100,4.2,4.3,Europe,,High_income,64.25,76.89512195,5375931,14.75,85.25,Europe_and_Northern_America
Denmark,DNK,2003,100,0.288865109,,2.18096E+11,40458.7774,37.98882682,17.49014853,12.69919968,,0.3,,,100,5.1,5.8,Europe,25.6,High_income,76.26,77.14390244,5390574,14.64,85.36,Europe_and_Northern_America
Denmark,DNK,2004,100,3.945116875,1.741549969,2.51373E+11,46511.59833,37.98882682,23.55574241,14.41679955,,0.3,,,100,5,5.4,Europe,24.9,High_income,80.93,77.49268293,5404523,14.434,85.566,Europe_and_Northern_America
Denmark,DNK,2005,100,3.885112991,1.433400035,2.64467E+11,48799.8256,36.87150838,27.0705733,16.09670067,,0.3,,,100,4.4,5.3,Europe,25.2,High_income,82.74,77.84390244,5419432,14.144,85.856,Europe_and_Northern_America
Denmark,DNK,2006,100,3.880313046,1.103129983,2.82885E+11,52026.99951,36.87150838,20.17276534,15.24629974,,0.1,,,100,3.3,4.5,Europe,25.9,High_income,86.65,78.09512195,5437272,13.902,86.098,Europe_and_Northern_America
Denmark,DNK,2007,100,-1.057799406,0.492630005,3.19423E+11,58487.05497,37.98882682,26.21070302,17.68000031,,0,,,100,3.5,4.2,Europe,26.2,High_income,85.03,78.19512195,5461438,13.707,86.293,Europe_and_Northern_America
Denmark,DNK,2008,100,-1.079832374,0.649049997,3.53361E+11,64322.0635,37.98882682,27.57264584,18.52809906,,0.1,,97,100,3.3,4.1,Europe,25.2,High_income,85.02,78.44634146,5493621,13.513,86.487,Europe_and_Northern_America
Denmark,DNK,2009,100,-4.740424926,0.926299989,3.21241E+11,58163.27688,37.98882682,27.65852184,19.31889915,,0.5,,,100,7.1,5.7,Europe,26.7,High_income,86.84,78.59756098,5523095,13.346,86.654,Europe_and_Northern_America
Denmark,DNK,2010,100,4.141400573,1.203590035,3.21995E+11,58041.39844,37.98882682,31.98239926,21.18169975,,0.1,,,100,8.6,6.8,Europe,27.2,High_income,88.72,79.1,5547683,13.205,86.795,Europe_and_Northern_America
Denmark,DNK,2011,100,0.395732351,0.895200014,3.44003E+11,61753.64713,39.10614525,40.2537682,23.80979919,,0,,,100,7.9,7.6,Europe,27.3,High_income,89.81001339,79.8,5570572,13.043,86.957,Europe_and_Northern_America
Denmark,DNK,2012,100,0.47141174,0.566089988,3.27149E+11,58507.50805,39.10614525,48.32741605,26.91200066,,0,99.5,70.1,100,7.8,7.8,Europe,27.8,High_income,92.26001172,80.05121951,5591572,12.858,87.142,Europe_and_Northern_America
Denmark,DNK,2013,100,2.868491134,0.253450006,3.43584E+11,61191.1937,39.10614525,45.96033733,27.0977993,,0.3,99.5,73.6,100,7.1,7.7,Europe,28.5,High_income,94.6297,80.3,5614932,12.708,87.292,Europe_and_Northern_America
Denmark,DNK,2014,100,3.120005903,0.501609981,3.52994E+11,62548.98473,39.10614525,55.90044743,30.22839928,,0.2,99.5,99.5,100,6.7,7.1,Europe,28.4,High_income,95.99,80.7,5643475,12.59,87.41,Europe_and_Northern_America
Denmark,DNK,2015,100,1.925655766,0.059549998,3.02673E+11,53254.85637,37.4301676,65.50592462,32.97779846,,0.2,99.99,99.99,100,6.1,6.5,Europe,28.2,High_income,96.33050162,80.70243902,5683483,12.474,87.526,Europe_and_Northern_America
Denmark,DNK,2016,100,1.557281115,0.01017,3.13116E+11,54663.99837,37.4301676,,32.12960052,,0.3,100,100,100,5.6,6.4,Europe,28.2,High_income,96.96778525,80.85365854,5728010,12.358,87.642,Europe_and_Northern_America
Denmark,DNK,2017,100,0.94675042,0.202209994,3.32121E+11,57610.09818,37.4301676,,35.50569916,,0.1,100,100,100,5.6,6.1,Europe,28.7,High_income,97.09936216,81.10243902,5764980,12.243,87.757,Europe_and_Northern_America
Denmark,DNK,2018,100,1.701050732,0.60374999,3.56879E+11,61598.5367,37.4301676,,35.32870102,,0.2,100,100,100,4.9,5.4,Europe,28.2,High_income,97.31920437,80.95365854,5793636,12.126,87.874,Europe_and_Northern_America
Dominican_Republic,DOM,2000,88.764932,1.069248241,12.23974991,24305717542,2869.178139,16.10738255,9.147783627,19.13870049,,5.5,,,,,,North_America,51.5,Lower-middle_income,,,,38.247,,Latin_America_and_Caribbean
Dominican_Republic,DOM,2001,89.791362,2.743439674,,25601765401,2977.43451,16.10738255,7.459189253,18.92810059,20.4,3.9,,,,,,North_America,50,Lower-middle_income,4.429390697,69.69,8598599,37.435,62.565,Latin_America_and_Caribbean
Dominican_Republic,DOM,2002,89.749814,1.485399646,5.715690136,27137508657,3110.325447,17.33333333,8.871083131,17.99020004,22.6,5.6,,,,,,North_America,49.7,Lower-middle_income,6.823725733,69.957,8724974,36.629,63.371,Latin_America_and_Caribbean
Dominican_Republic,DOM,2003,89.173808,-8.428865048,9.122240067,21403167848,2418.350422,17.33333333,12.09425176,18.97820091,23.6,6.7,,,,,,North_America,52.1,Lower-middle_income,7.898392937,70.227,8850317,35.395,64.605,Latin_America_and_Caribbean
Dominican_Republic,DOM,2004,90.316567,0.381196518,14.37802029,22322395368,2487.329061,17.33333333,16.51550132,20.7947998,23,8.5,,,,,,North_America,52.1,Lower-middle_income,8.865553461,70.499,8974444,33.997,66.003,Latin_America_and_Caribbean
Dominican_Republic,DOM,2005,90.141224,10.29069567,13.16921997,35777570136,3932.784407,17.33333333,17.79232371,19.53730011,19.2,5.7,,,,,,North_America,50,Lower-middle_income,11.48319778,70.771,9097262,32.63,67.37,Latin_America_and_Caribbean
Dominican_Republic,DOM,2006,90.118148,6.965099519,14.32787037,37879869898,4109.033591,19.66292135,15.38195883,18.13319969,16.4,4.4,,,,,,North_America,52,Lower-middle_income,14.84492837,71.041,9218681,31.29,68.71,Latin_America_and_Caribbean
Dominican_Republic,DOM,2007,96.876342,4.908059151,8.214159966,43965420072,4707.795052,19.66292135,14.13065193,18.03420067,16.2,4.4,,,,,,North_America,48.9,Lower-middle_income,17.66,71.304,9338856,29.98,70.02,Latin_America_and_Caribbean
Dominican_Republic,DOM,2008,97.576197,3.335974862,11.86835957,48122547177,5087.983213,19.66292135,11.60785354,17.81959915,16,3.7,,,,,,North_America,48.1,Upper-middle_income,20.82,71.559,9458079,28.7,71.3,Latin_America_and_Caribbean
Dominican_Republic,DOM,2009,97.85776,2.765000507,4.093229771,48261033298,5039.403122,19.66292135,13.04656445,17.43239975,14.6,3.2,88.6,,,,,North_America,48.9,Upper-middle_income,27.72,71.806,9576736,27.458,72.542,Latin_America_and_Caribbean
Dominican_Republic,DOM,2010,98.145414,6.073832673,4.553659916,53860175556,5555.392014,20.76502732,11.8888078,17.03190041,12.3,2.5,94.2,,,,,North_America,47.3,Upper-middle_income,31.4,72.046,9695117,26.247,73.753,Latin_America_and_Caribbean
Dominican_Republic,DOM,2011,97.898872,-0.262636487,4.700560093,58029750746,5913.426649,20.76502732,12.08961708,16.86829948,10.3,2.9,92.86,,,,,North_America,47.7,Upper-middle_income,38,72.284,9813219,25.173,74.827,Latin_America_and_Caribbean
Dominican_Republic,DOM,2012,97.86705,1.634020676,5.929329872,60681537196,6110.366576,20.76502732,14.47658882,16.59259987,9.7,2.6,94.59,,,,,North_America,46.1,Upper-middle_income,42.32,72.523,9930916,24.198,75.802,Latin_America_and_Caribbean
Dominican_Republic,DOM,2013,98.385853,1.502665008,6.17264986,62682163837,6238.132367,20.76502732,16.5696884,16.6590004,8.9,2.2,97.41,,,,,North_America,47.7,Upper-middle_income,45.9,72.763,10048226,23.251,76.749,Latin_America_and_Caribbean
Dominican_Republic,DOM,2014,98.470979,5.64675447,7.955420017,67179914027,6608.825501,20.76502732,13.33937266,17.42779922,8.3,2.1,98.5,80,,,,North_America,44.3,Upper-middle_income,49.58,73.003,10165182,22.33,77.67,Latin_America_and_Caribbean
Dominican_Republic,DOM,2015,98.560364,9.987908195,4.465069771,71164825257,6921.520594,20.76502732,11.63244298,15.01399994,7.4,1.8,98.8,98.8,96,5.5,10.8,North_America,45.2,Upper-middle_income,54.21576634,73.241,10281675,21.434,78.566,Latin_America_and_Caribbean
Dominican_Republic,DOM,2016,98.9,6.015687611,4.579329967,75704720190,7280.88361,26.84210526,,15.41930008,6.8,1.6,98.95,98.95,96,5,10.7,North_America,45.7,Upper-middle_income,63.87086474,73.471,10397738,20.564,79.436,Latin_America_and_Caribbean
Dominican_Republic,DOM,2017,100,1.0305732,5.313169956,79997975622,7609.353275,26.84210526,,16.98150063,6.4,0.7,99.52,99.15,96,4.3,8.1,North_America,42.2,Upper-middle_income,67.57124533,73.689,10513111,19.723,80.277,Latin_America_and_Caribbean
Dominican_Republic,DOM,2018,98.9,4.095220085,5.673140049,85555378043,8050.644076,26.84210526,,16.08819962,6.7,0.4,99.56,99.23,97,3.7,9,North_America,43.7,Upper-middle_income,74.82204836,73.892,10627147,18.926,81.074,Latin_America_and_Caribbean
Algeria,DZA,2000,,14.39133515,9.252260208,54790379459,1765.026718,3.421052632,0.212498032,0.427399993,,,40,,90,29.8,29.7,Africa,,Lower-middle_income,,,,40.081,,Northern_Africa_and_Western_Asia
Algeria,DZA,2001,,5.920119032,7.251029968,54744725766,1740.607066,3.421052632,0.25915493,0.427700013,8,,40,,90,,,Africa,,Lower-middle_income,0.646114017,71.116,31451513,39.288,60.712,Northern_Africa_and_Western_Asia
Algeria,DZA,2002,,3.021997868,6.097869873,56760318215,1781.827726,6.16966581,0.206163194,0.514800012,7.3,,40,,90,,,Africa,,Lower-middle_income,1.59164126,71.605,31855110,38.499,61.501,Northern_Africa_and_Western_Asia
Algeria,DZA,2003,,6.866996879,5.6417799,67863841333,2103.381692,6.16966581,0.896148253,0.469099998,7,,40,,91,23.4,25.4,Africa,,Lower-middle_income,2.195359731,72.101,32264159,37.716,62.284,Northern_Africa_and_Western_Asia
Algeria,DZA,2004,,5.481082079,4.915689945,85332581189,2610.185422,6.16966581,0.8032,0.441799998,7,,40,,91,17.5,18.2,Africa,,Lower-middle_income,4.634475088,72.594,32692153,36.939,63.061,Northern_Africa_and_Western_Asia
Algeria,DZA,2005,,7.675803704,4.601830006,1.03198E+11,3113.095706,6.16966581,1.636444051,0.584699988,6.7,,41.52,,91,,,Africa,,Lower-middle_income,5.843942092,73.072,33149720,36.17,63.83,Northern_Africa_and_Western_Asia
Algeria,DZA,2006,,7.891646159,4.356029987,1.17027E+11,3478.710412,6.16966581,0.618861069,0.408699989,6.4,,63.6,,91,,,Africa,,Lower-middle_income,7.375984956,73.521,33641007,35.407,64.593,Northern_Africa_and_Western_Asia
Algeria,DZA,2007,,7.81066104,4.109270096,1.34977E+11,3950.51426,7.712082262,0.607592214,0.41139999,5.9,,81.5,,92,,,Africa,,Lower-middle_income,9.451190626,73.936,34166976,34.652,65.348,Northern_Africa_and_Western_Asia
Algeria,DZA,2008,99.3,4.680434906,2.731050014,1.71001E+11,4923.630278,7.712082262,0.703350234,0.300599992,5.6,,,,92,,,Africa,,Upper-middle_income,10.18,74.311,34730604,33.903,66.097,Northern_Africa_and_Western_Asia
Algeria,DZA,2009,98.81757355,-3.600361414,1.002850056,1.37211E+11,3883.27129,7.712082262,0.794784551,0.312400013,5.3,,,,92,8.6,18.1,Africa,,Upper-middle_income,11.23,74.644,35333882,33.174,66.826,Northern_Africa_and_Western_Asia
Algeria,DZA,2010,98.82183838,13.5648162,1.079319954,1.61207E+11,4480.787439,7.712082262,0.380460926,0.258100003,4.6,,,,92,8.1,19.1,Africa,,Upper-middle_income,12.5,74.938,35977451,32.46,67.54,Northern_Africa_and_Western_Asia
Algeria,DZA,2011,98.84799194,0.088750525,0.91279,2.00013E+11,5455.67903,7.969151671,0.980009371,0.177300006,4,0.4,,,93,,,Africa,27.6,Upper-middle_income,14.9,75.199,36661438,31.764,68.236,Northern_Africa_and_Western_Asia
Algeria,DZA,2012,98.76466047,5.590257487,0.850049973,2.09059E+11,5592.220115,31.6017316,1.083680332,0.180399999,3.3,,,,93,9.6,17,Africa,,Upper-middle_income,18.2,75.436,37383899,31.085,68.915,Northern_Africa_and_Western_Asia
